primary_title,start_year,runtime_minutes,genres,vote_average,vote_count,Top Cast,Director,popularity,Budget,Revenue
The Big Lie: American Addict 2,2016,96.0,Documentary,8.0,1,"Jonathan Davis, Dennis Kucinich, Ron Paul, Matthew Perry",,0.6,0.0,0
The Big Lonely,2014,82.0,"Biography,Documentary",9.0,1,Michael Nelms,David Manougian,0.84,0.0,0
The Big Picture,2018,37.0,Documentary,5.5,2,"Justin Kline, Ari Said, Caitlin Wehrle, Ryan Wickerham, Richard Ricks",Michael Charron,0.6,0.0,0
The Big Picture: Rethinking Dyslexia,2012,60.0,Documentary,5.0,1,"David Boies III, Richard Branson, Sheree Carter-Galvan, Toby Cosgrove, Sebastian Galvan",James Redford,0.626,0.0,0
The Big Short,2015,130.0,"Biography,Comedy,Drama",7.3,4657,"Steve Carell, Christian Bale, John Magaro, Ryan Gosling, Finn Wittrock",Adam McKay,14.327,28000000.0,133346506
The Big Sick,2017,120.0,"Comedy,Drama,Romance",7.4,1302,"Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano, Anupam Kher",Michael Showalter,12.322,5000000.0,56303596
The Big Sleaze,2010,105.0,"Action,Comedy",9.0,1,"Michael Fredianelli, Sabrina Machado, Robert Amstler, Michael Nosé, Henry Lee",Michael Fredianelli,0.878,5000.0,1000
The Big Take,2018,83.0,Thriller,3.5,5,"James McCaffrey, Ebon Moss-Bachrach, Oksana Lada, Zoë Bell, Robert Forster",Justin Daly,1.888,0.0,0
The Big Uneasy,2010,98.0,Documentary,6.8,4,,Harry Shearer,0.964,0.0,0
The Big Wedding,2013,89.0,"Comedy,Drama,Romance",5.8,678,"Robert De Niro, Diane Keaton, Ben Barnes, Amanda Seyfried, Susan Sarandon",Justin Zackham,11.231,35000000.0,21800000
The Big Year,2011,100.0,Comedy,5.8,393,"Steve Martin, Jack Black, Owen Wilson, Brian Dennehy, Anjelica Huston",David Frankel,7.077,41000000.0,8200000
The Bigfoot Project,2017,90.0,Comedy,5.9,7,"Andy Goldenberg, Emily O'Brien, Arnie Pantoja, Kevin Farley, Nick Armstrong",Ricardo Herrera,2.024,0.0,0
The Biggest Little Farm,2018,91.0,Documentary,0.0,5,"John Chester, Molly Chester, Beaudie Chester",John Chester,3.365,0.0,5070484
The Biker Warrior Babe vs. The Zombie Babies from Hell,2014,79.0,Horror,1.0,1,"Candi Achibald, Kaza Marie Ayersman, Caitlin Bentley, Nathan Bingman",Jeremiah Morehouse,0.629,0.0,0
The Bill Collector,2014,,Comedy,2.9,7,"Gary Ray Moore, Danny Trejo, Brandon Hardesty, Ron Kenoly, Elisabeth Omilami",Cristobal Krusen,2.359,0.0,0
The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,70.0,Documentary,7.1,15,"Bill Murray, Peter Farrelly, Joel Murray, Tommy Avallone, John Barnhardt",Tommy Avallone,4.015,0.0,0
The Binding,2016,91.0,"Drama,Horror,Thriller",4.0,12,"Max Adler, Larry Cedar, Kate Fuglei, Amy Gumenick, Josh Heisler",Gus Krieger,1.801,0.0,0
The Birth of Saké,2015,90.0,"Biography,Documentary,Family",7.3,21,,Erik Shirai,1.341,0.0,0
The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.5,328,"Nate Parker, Armie Hammer, Aja Naomi King, Jackie Earle Haley, Penelope Ann Miller",Nate Parker,8.152,8500000.0,15861566
The Bits of Yesterday,2018,108.0,Documentary,5.0,1,,Darrin Peloquin,0.661,29.0,0
The Bitter Buddha,2012,90.0,"Comedy,Documentary",8.0,5,"Zach Galifianakis, Sarah Silverman, Patton Oswalt, Sean Conroy, Paul Provenza",Steven Feinartz,0.805,250000.0,0
The Black Belle,2010,84.0,"Comedy,Music",6.0,1,"Natasha Alam, Mark Boone Junior, Joey Capone, Kean Cronin, Jeffrey Damnit",Brian McGuire,0.6,0.0,0
The Black Dahlia Haunting,2012,80.0,"Crime,Drama,Horror",4.0,11,"Devanny Pinn, Britt Griffith, Noah Dahl, Alexis Iacono, Cleve Hall",Brandon Slagle,2.158,2000.0,0
The Black Eyed Peas: The E.N.D. World Tour Live,2010,,"Documentary,Music",4.5,2,"Fergie, will.i.am, Apl.de.Ap, Taboo",Brian Lockwood,1.4,0.0,0
The Black Hole,2017,,Comedy,2.9,14,"Malcolm McDowell, Dean Cain, Aaron Perilo, Natalie Distler, Jesse Kove",Mark Steven Grove,2.075,800000.0,0
The Black Jacket,2016,95.0,Documentary,7.0,1,,Ryan Simon,0.6,0.0,0
The Black Kung Fu Experience,2012,57.0,"Documentary,History",4.8,2,,Martha Burr,0.6,0.0,0
The Black List: Volume Three,2010,30.0,Documentary,3.0,2,"Lee Daniels, Whoopi Goldberg, John Legend, Beverly Johnson, Debra Lee",Timothy Greenfield-Sanders,0.904,0.0,0
The Black Panthers: Vanguard of the Revolution,2015,115.0,"Documentary,History",7.3,33,"Kathleen Cleaver, Julian Bond, Jamal Joseph, Blair Anderson, Omar Barbour",Stanley Nelson,2.47,0.0,0
The Black Power Mixtape 1967-1975,2011,100.0,"Documentary,History",7.7,9,"Abiodun Oyewole, Talib Kweli, Angela Davis, Harry Belafonte, Kwame Ture",Göran Olsson,1.056,0.0,268813
The Black Prince,2017,118.0,"Drama,History",4.6,6,"Satinder Sartaaj, Amanda Root, Shabana Azmi, Jason Flemyng, David Essex",Kavi Raz,0.862,0.0,0
The Black Room,2017,91.0,"Comedy,Horror",3.7,75,"Natasha Henstridge, Lukas Hassel, Augie Duke, Lin Shaye, Alex Rinehart",Rolfe Kanefsky,5.227,0.0,0
The Black Water Vampire,2014,82.0,"Horror,Mystery,Thriller",4.7,16,"Danielle Lozeau, Andrea Monier, Anthony Fanelli, Robin Steffen, Bill Oberst Jr.",Evan Tramel,3.185,0.0,0
The Blackcoat's Daughter,2015,93.0,"Horror,Thriller",5.7,254,"Emma Roberts, Kiernan Shipka, Lucy Boynton, James Remar, Lauren Holly",Osgood Perkins,10.153,0.0,19980
The Blackout,2019,120.0,Drama,4.5,4,"Michael Graziadei, Scott Rosa, Flood Reed, Casey O'Keefe, Autumn Federici",Matt Hish,1.4,1300000.0,0
The Blackout Experiments,2016,78.0,"Documentary,Horror",4.4,8,"Andrew Gallagher, Jessica Sowa, Bob Glouberman",Rich Fox,1.472,1.0,0
The Blackwell Ghost 2,2018,68.0,Horror,4.0,1,Turner Clay,Turner Clay,0.6,0.0,0
The Bleeding Edge,2018,99.0,Documentary,6.7,27,"Robert Bridges, Angie Firmalino, Rita Redberg, Stephen Tower",Kirby Dick,5.435,0.0,0
The Bleeding Game,2018,77.0,Horror,4.5,2,"Whitney Mixter, Alison Tussey, Shey Bland, Sean-Michael Argo, C. Jason Bolton",Sean-Michael Argo,1.557,0.0,0
The Bleeding House,2011,86.0,"Drama,Horror,Mystery",5.0,23,"Alexandra Chando, Patrick Breen, Charlie Hewson, Betsy Aidem, Richard Bekins",Philip Gelatt,1.964,0.0,0
The Blessed Ones,2017,79.0,Drama,3.0,1,"Dave Vescio, Andy Gates, Tamzin Brown, Jonathan Erickson Eisley, Michael O'Hare Wallace",Patrick O'Bell,0.633,0.0,0
The Bling Ring,2013,90.0,"Biography,Crime,Drama",5.4,2069,"Katie Chang, Emma Watson, Taissa Farmiga, Claire Julien, Israel Broussard",Sofia Coppola,8.935,15000000.0,19145732
The Blonde with Bare Breasts,2010,100.0,"Adventure,Drama,Romance",6.2,9,"Vahina Giocante, Nicolas Duvauchelle, Steve Le Roi, Paul Schmidt, Brendan Backmann",Manuel Pradal,1.96,7500000.0,0
The Blood Is at the Doorstep,2017,90.0,Documentary,5.5,3,Wes Tank,Erik Ljung,0.705,0.0,0
The Bloody Indulgent,2014,80.0,"Comedy,Horror,Musical",2.0,1,"Kevin Richardson, Brandon Heitkamp, Brian Gaskill, Kenneth Hughes, Tracey A. Leigh",Ken Roht,0.6,0.0,0
The Blue Hour,2014,,Drama,6.7,15,"Atthaphan Phunsawat, Oabnithi Wiwattanawarang, Duangjai Hiransri, Panutchai Kittisatima, Nithiroj Simkamtom",Anucha Boonyawatana,1.397,0.0,0
The Blue Ridge Parkway: A Long and Winding Road,2010,,Documentary,5.0,2,,,0.6,0.0,0
The Blue Room,2014,76.0,"Crime,Romance,Thriller",6.6,52,"Mathieu Amalric, Léa Drucker, Stéphanie Cléau, Laurent Poitrenaux, Serge Bozon",Mathieu Amalric,3.824,0.0,0
The Boat,2018,72.0,Drama,9.0,1,Joe Azzopardi,Winston Azzopardi,2.418,5000000.0,98559
The Boat Builder,2015,88.0,"Adventure,Family",8.0,3,"Christopher Lloyd, Jane Kaczmarek, David Lascher, Jeffrey Weissman, Rachel Resheff",Arnold Grossman,0.84,0.0,0
The Body,2012,108.0,"Mystery,Thriller",7.7,526,"Jose Coronado, Hugo Silva, Belén Rueda, Aura Garrido, Cristina Plazas",Oriol Paulo,9.642,0.0,0
The Body Tree,2017,97.0,"Horror,Thriller",6.3,8,"Erica Dasher, Emma Dumont, Kyle Jones, Ivanna Sakhno, Gene Farber",Thomas Dunn,2.665,0.0,0
The Bomb,2017,94.0,Drama,7.0,5,"Jonathan Adams, Alan B. Carr",Kirk Wolfinger,0.6,0.0,0
The Book Thief,2013,131.0,"Drama,War",7.5,2788,"Geoffrey Rush, Sophie Nélisse, Emily Watson, Nico Liersch, Ben Schnetzer",Brian Percival,9.034,0.0,76586316
The Book of Daniel,2013,90.0,"Drama,History",5.3,9,"Robert Miano, Andrew Bongiorno, Lance Henriksen, Kevin McCorkle, Rolf Saxon",Anna Zielinski,1.857,0.0,0
The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.7,3495,"Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals",Albert Hughes,18.985,80000000.0,157107755
The Book of Esther,2013,90.0,Drama,5.5,9,"Jen Lilley, Joel Smallbone, Jennifer Lyons, Robert Miano, Thaao Penghlis",David A.R. White,1.525,0.0,0
The Book of Henry,2017,105.0,"Crime,Drama,Thriller",7.5,579,"Jaeden Martell, Naomi Watts, Maddie Ziegler, Jacob Tremblay, Sarah Silverman",Colin Trevorrow,11.567,10000000.0,4596705
The Book of Life,2014,95.0,"Adventure,Animation,Comedy",7.4,1228,"Diego Luna, Channing Tatum, Zoe Saldaña, Christina Applegate, Eugenio Derbez",Jorge R. Gutierrez,11.392,50000000.0,97437106
The Book of Love,2016,106.0,Drama,6.5,102,"Jason Sudeikis, Maisie Williams, Jessica Biel, Mary Steenburgen, Orlando Jones",Bill Purple,5.982,0.0,0
The Book of Zombie,2010,61.0,"Action,Comedy,Horror",6.5,2,"Brian Ibsen, Larisa Peters, Andrew Loviska, Paul Cantu, Elissa Dowling",Paul Cranefield,0.6,0.0,0
The Bookshop,2017,113.0,Drama,6.7,152,"Emily Mortimer, Bill Nighy, Patricia Clarkson, Hunter Tremayne, Honor Kneafsey",Isabel Coixet,8.95,5400000.0,12055868
The Boss,2016,99.0,Comedy,5.8,822,"Melissa McCarthy, Kristen Bell, Peter Dinklage, Kathy Bates, Tyler Labine",Ben Falcone,11.442,29000000.0,78600000
The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.4,4314,"Alec Baldwin, Steve Buscemi, Miles Bakshi, Jimmy Kimmel, Lisa Kudrow",Tom McGrath,7.445,125000000.0,527965936
The Bounce Back,2016,104.0,"Comedy,Romance",6.1,31,"Shemar Moore, Nadine Velazquez, Bill Bellamy, Sheryl Underwood, Robinne Lee",Youssef Delara,2.494,0.0,0
The Bouncer,2015,96.0,Drama,5.7,83,"Jean-Claude Van Damme, Sami Bouajila, Sveva Alviti, Kevin Janssens, Sam Louwyck",Julien Leclercq,13.128,3383890.0,0
The Bounty Hunter,2010,,,5.7,1627,"Gerard Butler, Jennifer Aniston, Peter Greene, Jeff Garlin, Jason Sudeikis",Andy Tennant,9.861,40000000.0,136300000
The Bouquet,2013,99.0,"Drama,Family",4.0,3,"Kristy Swanson, Michael Shanks, Alberta Mayne, Nicola Cavendish, Danny Glover",Anne Wheeler,0.6,0.0,0
The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.1,3630,"Jeremy Renner, Rachel Weisz, Edward Norton, Stacy Keach, Dennis Boutsikaris",Tony Gilroy,18.05,130000000.0,276600000
The Box,2015,100.0,"Drama,War",8.0,1,Mary J. Blige,Dee Rees,0.84,0.0,0
The Boxcar Children,2014,86.0,"Adventure,Animation,Family",7.6,10,"Illeana Douglas, Mackenzie Foy, Zachary Gordon, Joey King, Jadon Sand",Kyungho Jo,1.4,5.0,0
The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",6.7,1016,"Ben Kingsley, Isaac Hempstead Wright, Elle Fanning, Dee Bradley Baker, Toni Collette",Graham Annable,11.219,60000000.0,108255770
The Boy,2015,105.0,"Drama,Horror,Thriller",5.8,2223,"Lauren Cohan, Rupert Evans, James Russell, Jim Norton, Diana Hardcastle",William Brent Bell,11.703,10000000.0,73929392
The Boy Downstairs,2017,91.0,"Comedy,Drama,Romance",5.6,18,"Zosia Mamet, Matthew Shear, Deirdre O'Connell, Sarah Ramos, Diana Irvine",Sophie Brooks,1.687,0.0,13638
The Boy Next Door,2015,91.0,"Horror,Thriller",5.7,6,"Michael Ellison, Truman Chambers, Damon Preston",Gregor Schmidinger,0.6,0.0,0
The Boy She Met Online,2010,89.0,Thriller,3.6,12,"Tracy Spiridakos, Jon Cor, Alexandra Paul, Thea Gill, Eddie Guillaume",Curtis Crawford,1.391,0.0,0
The Boy and the Beast,2015,119.0,"Action,Adventure,Animation",8.0,659,"Koji Yakusho, Aoi Miyazaki, Shota Sometani, Suzu Hirose, Lily Franky",Mamoru Hosoda,11.434,0.0,49714378
The Boy from Geita,2014,79.0,"Biography,Documentary,Drama",7.0,1,"Adam Robert, Peter Ash",Vic Sarin,0.6,0.0,0
The Brainwashing of My Dad,2015,90.0,Documentary,6.3,7,"Jennifer Senko, Matthew Modine, Noam Chomsky, Eric Boehlert",Jennifer Senko,1.97,0.0,0
The Brand New Testament,2015,114.0,"Comedy,Fantasy",6.6,768,"Pili Groyne, Benoît Poelvoorde, Yolande Moreau, Catherine Deneuve, François Damiens",Jaco Van Dormael,6.47,8700000.0,15709652
The Brass Teapot,2012,101.0,"Comedy,Fantasy,Thriller",6.0,240,"Juno Temple, Michael Angarano, Alexis Bledel, Billy Magnussen, Alia Shawkat",Ramaa Mosley,6.495,0.0,0
The Bray Road Beast,2018,66.0,Documentary,6.5,4,"Linda Godfrey, Lyle Blackburn",Seth Breedlove,1.944,15000.0,0
The Brazen Bull,2010,85.0,Thriller,3.8,3,"Michael Madsen, Jennifer Tisdale, Rachel Hunter, Gwendolyn Garver, Anastacia McPherson",Douglas Elford-Argent,1.176,1000000.0,0
The Breadwinner,2017,94.0,"Animation,Drama,Family",7.9,277,"Saara Chaudry, Soma Bhatia, Noorin Gulamgaus, Laara Sadiq, Ali Badshah",Nora Twomey,8.208,0.0,312381
The Break-In,2015,83.0,"Drama,Thriller",4.0,8,"Justin Doescher, Maggie Binkley, Juan Pablo Veizaga, Melissa Merry",Justin Doescher,0.629,0.0,0
The Breaker Upperers,2018,90.0,Comedy,5.1,103,"Jackie van Beek, Madeleine Sami, Celia Pacquola, James Rolleston, Ana Scotney",Madeleine Sami,7.906,0.0,0
The Breakup Girl,2015,90.0,"Comedy,Drama",5.0,4,"Shannon Woodward, Wendi McLendon-Covey, Bobbi Salvör Menuez, Mary Kay Place, Ray Wise",Stacy Sherman,3.508,0.0,0
The Breeding,2018,83.0,"Drama,Thriller",5.0,1,"Marcus Bellamy, Patrick Kuzara, Joe Macdougal, David J. Cork, Dedrick Anthony",Daniel Armando,1.869,0.0,0
The Brick House,2013,93.0,"Drama,Fantasy,Western",5.5,2,"Josh New, Gallagher Goodland, Thomas Andrew Johnson, Bill Aaron Tarpenning, Brendan Hopkins",Gustavo Cervantes,0.656,0.0,0
The Bride,2015,96.0,Drama,3.3,6,"Henriette Riddervold, Lane Townsend, Burt Culver, Charles Campos, Justin Nesbitt",Marcello Daciano,1.936,0.0,0
The Brides of Sodom,2013,119.0,"Fantasy,Horror,Sci-Fi",2.7,6,"Domiziano Arcangeli, Greg Duke, Rachel Zeskind, Peter Stickles, Beverly Lynne",Creep Creepersin,2.317,0.0,0
The Bridge,2017,115.0,Drama,6.0,28,"Katie Findlay, Wyatt Nash, Andrea Brooks, Faith Ford, Ted McGinley",Mike Rohl,3.011,0.0,0
The Bridgewater Triangle,2013,91.0,"Crime,Documentary,History",1.0,1,"John Horrigan, Loren Coleman",Manny Famolare,0.6,0.0,0
The Bright Day,2013,86.0,Drama,8.8,2,"Pantea Bahram, Mehran Ahmadi, Ronak Yoonesi, Soodabe Beyzaei",Hossein Shahabi,0.6,300000.0,0
The Brink,2019,91.0,Documentary,8.0,1,"Marcus Choi, Diarra Kilpatrick, Kaylon Hunt",Ben Jendras,0.6,0.0,0
The Broken Circle Breakdown,2012,111.0,"Drama,Music,Romance",7.8,590,"Veerle Baetens, Johan Heldenbergh, Nell Cattrysse, Geert Van Rampelberg, Nils De Caster",Felix van Groeningen,6.151,0.0,5500000
The Broken Tower,2011,99.0,"Biography,Drama,History",6.3,12,"James Franco, Stacey Miller, Vince Jolivette, Betsy Franco, Dave Franco",James Franco,2.149,0.0,0
The Bronze,2015,100.0,"Comedy,Drama,Sport",5.8,186,"Melissa Rauch, Gary Cole, Thomas Middleditch, Sebastian Stan, Cecily Strong",Bryan Buckley,8.328,3500000.0,615816
The Brooklyn Banker,2016,95.0,"Action,Crime,Drama",4.8,4,"Troy Garity, Paul Sorvino, David Proval, Elizabeth Masucci, John Bedford Lloyd",Federico Castelluccio,1.226,0.0,0
The Brotherhood of the Traveling Rants,2013,68.0,"Comedy,Documentary",5.5,4,"Gavin McInnes, Steve Durand, Bryan Gaynor",Steve Durand,0.6,0.0,0
The Bucks County Massacre,2010,84.0,"Action,Horror,Thriller",4.5,8,"Nikki Bell, Zackary Kresser, Brittany Geiger, Michael Galliano, Brian Affleck",Jason Sherman,2.59,50000.0,0
The Builder,2010,94.0,Drama,5.0,1,"Colm O'Leary, Courtney Bowles",Rick Alverson,0.6,0.0,0
The Bullet Vanishes,2012,108.0,"Action,Drama,Mystery",6.5,29,"Sean Lau Ching-Wan, Nicholas Tse Ting-Fung, Yang Mi, Wu Gang, Jing Boran",Lo Chi-Leung,4.533,12000000.0,1528580
The Bunker,2011,,Horror,4.5,2,"Ken Kilpatrick, Mike Brown, Jess Weber, Christopher Bihrle, Robert Bozek",Joe Black,1.4,1500000.0,0
The Bunny Game,2011,76.0,Horror,4.3,36,"Rodleen Getsic, Norwood Fisher, Gregg Gilmore, Paul Ill, Jeff F. Renfro",Adam Rehmeier,2.165,0.0,0
The Burden of My Company,2015,80.0,"Comedy,Drama",3.0,1,"Nicole Dionne, Caitlin Michael Riley, Ericson Just, David Vereen Wright, Andrew Harwood",Ericson Just,0.6,0.0,0
The Burning Dead,2015,82.0,Horror,3.4,17,"Robert F. Lyons, Adam Gregor, Danny Trejo, Thomas Downey, Moniqua Plante",Rene Perez,2.127,0.0,0
"The Butcher, the Chef, and the Swordsman",2010,92.0,"Action,Comedy",5.5,12,"Masanobu Ando, Kitty Zhang Yuqi, Liu Xiao-Ye, Han Pengyi, Dong Li-Fan",Wuershan,2.642,0.0,0
The Butler,2017,70.0,Thriller,7.4,1831,"Forest Whitaker, Oprah Winfrey, David Oyelowo, John Cusack, Jane Fonda",Lee Daniels,7.599,25000000.0,177313795
The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",5.1,678,"Douglas Smith, Lucien Laviscount, Cressida Bonas, Doug Jones, Michael Trucco",Stacy Title,9.847,7400000.0,26700000
The C Word,2016,89.0,Documentary,7.4,7,Morgan Freeman,Meghan O'Hara,1.186,0.0,0
The Cabin,2018,86.0,"Horror,Thriller",5.4,5,"Lea Thompson, Steven Brand, Alice Felgate, Bel Powley, Niamh Shaw",Brian Trenchard-Smith,0.6,0.0,0
The Cabin in the Woods,2011,95.0,Horror,6.5,4185,"Kristen Connolly, Fran Kranz, Chris Hemsworth, Jesse Williams, Anna Hutchison",Drew Goddard,15.336,30000000.0,71038838
The Cabining,2014,83.0,"Comedy,Horror,Thriller",5.4,5,"Mike Kopera, Bo Keister, Angela Relucio, Mélissa Mars, Luce Rains",Steve Kopera,1.8,0.0,0
The Cage Fighter,2017,81.0,"Action,Documentary,Drama",5.0,1,"Vernon Beach, Callie Carman, Delanee Carman, Joe Carman, Kira Carman",Jeff Unay,0.641,0.0,0
The Cain Complex,2015,86.0,"Action,Thriller",4.0,3,"Billy Blair, Sue Rock, Melissa Dawn Smith, Benjamin Scott, Alexander Poncio",Marcello Zamarripa,0.6,0.0,0
The Call,2013,25.0,Documentary,6.7,1779,"Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund, David Otunga",Brad Anderson,11.315,13000000.0,68572378
The Caller,2010,28.0,"Biography,Documentary,History",6.0,115,"Rachelle Lefevre, Stephen Moyer, Luis Guzmán, Ed Quinn, Lorna Raver",Matthew Parkhill,8.99,0.0,0
The Calling,2018,46.0,Biography,5.7,110,"Susan Sarandon, Gil Bellows, Ellen Burstyn, Topher Grace, Donald Sutherland",Jason Stone,6.605,0.0,0
The Campaign,2013,60.0,Documentary,5.7,982,"Will Ferrell, Zach Galifianakis, Jason Sudeikis, Katherine LaNasa, Dylan McDermott",Jay Roach,10.266,95000000.0,104907746
The Canal,2014,92.0,"Horror,Mystery,Thriller",5.6,222,"Rupert Evans, Antonia Campbell-Hughes, Hannah Hoekstra, Steve Oram, Kelly Byrne",Ivan Kavanagh,7.929,0.0,0
The Canal Street Madam,2010,78.0,Documentary,4.0,1,Jeanette Maier,Cameron Yates,0.6,0.0,0
The Candidate,2013,106.0,"Comedy,Thriller",8.2,5,"Robert Picardo, Tom Gulager, Meghan, Duchess of Sussex, Vyto Ruginis, P.J. Byrne",David Karlak,1.27,0.0,0
The Cannibal in the Jungle,2015,84.0,"Crime,Horror,Sci-Fi",6.0,2,"Richard Brake, Jim Sturgeon, Tim Ahern, Neil D'Souza, Simon Ginty",George Simon,0.66,0.0,0
The Canyons,2013,99.0,"Drama,Thriller",4.3,134,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks, Tenille Houston",Paul Schrader,6.937,250000.0,270185
The Captain,2017,118.0,"Drama,History,War",7.2,117,"Max Hubacher, Milan Peschel, Frederick Lau, Alexander Fehling, Britta Hammelstein",Robert Schwentke,9.978,0.0,0
The Captains,2011,97.0,"Biography,Documentary",6.3,59,"William Shatner, Patrick Stewart, Avery Brooks, Kate Mulgrew, Scott Bakula",William Shatner,3.761,0.0,0
The Captive,2014,112.0,"Crime,Drama,Mystery",5.9,570,"Ryan Reynolds, Scott Speedman, Rosario Dawson, Mireille Enos, Kevin Durand",Atom Egoyan,13.67,0.0,1075178
The Care They've Earned,2018,49.0,Documentary,7.0,1,,Justin Springer,0.6,0.0,0
The Caretaker,2012,98.0,"Drama,Horror,Romance",4.4,11,"Meegan Warner, Sondra Blake, Sophia Santi, Chanel Celaya, Barry Jenner",Jeff Prugh,2.328,0.0,0
The Caretakers,2014,102.0,Thriller,4.0,1,"Nick Faust, Michael Coon, Bill Johnson, Joe Estevez, Brittney Saylor",Steve Hudgins,0.6,0.0,0
The Carmilla Movie,2017,97.0,"Comedy,Horror,Romance",7.9,70,"Elise Bauman, Natasha Negovanlis, Annie Briggs, Kaitlyn Alexander, Nicole Stamp",Spencer Maybee,7.81,0.0,0
The Case Against 8,2014,109.0,"Biography,Documentary,News",7.9,8,"Ted Olson, Christopher D. Dusseault, Jeffrey J. Zarrillo, Paul T. Katami, Kristin M. Perry",Ryan White,1.235,0.0,0
The Case for Christ,2017,112.0,"Biography,Drama",6.8,119,"Mike Vogel, Erika Christensen, Faye Dunaway, Robert Forster, Frankie Faison",Jon Gunn,7.05,3000000.0,18200000
The Case of the Three Sided Dream,2014,88.0,"Biography,Documentary,Music",7.0,2,"Rahsaan Roland Kirk, Betty Neals, Rory Kirk, Michael Max Fleming, Sonelius Smith",Adam Kahan,0.658,0.0,0
The Casserole Club,2011,95.0,Drama,6.0,1,"Susan Traylor, Kevin Richardson, Pleasant Gehman, Hunter Bodine, Starina Johnson",Steve Balderson,0.6,0.0,400000
The Castle Project,2013,86.0,"Documentary,History,Horror",3.8,4,Bryan Bonner,Brian Higgins,1.4,0.0,0
The Catcher Was a Spy,2018,98.0,"Biography,Drama,War",6.2,67,"Paul Rudd, Mark Strong, Sienna Miller, Connie Nielsen, Shea Whigham",Ben Lewin,9.727,0.0,0
The Catechism Cataclysm,2011,75.0,Comedy,3.9,8,"Steve Little, Robert Longstreet, Ann Maddox, Koko Lanham, Rico A. Comic",Todd Rohal,2.542,0.0,2270
The Cemetery,2013,85.0,Horror,4.8,10,"J.D. Brown, Natalie Jean, Adam Huss, Tim Cronin, Tabetha Ray",Adam Ahlbrandt,0.655,0.0,0
The Center,2015,72.0,Drama,6.0,1,"Megan Hensley, Annie Einan, H.T. Altman, Roger Wayne, Jane Hammill",Charlie Griak,0.6,0.0,0
The Central Park Five,2012,119.0,"Crime,Documentary,History",7.2,53,"Antron McCray, Kevin Richardson, Yusef Salaam, Raymond Santana, Kharey Wise",Sarah Burns,5.901,0.0,273747
The Challenger,2015,95.0,"Drama,Sport",7.2,44,"William Hurt, Bruce Greenwood, Joanne Whalley, Brian Dennehy, Eve Best",James Hawes,4.056,0.0,0
The Chameleon,2015,,"Crime,Thriller",5.3,23,"Marc-André Grondin, Famke Janssen, Nick Stahl, Emilie de Ravin, Ellen Barkin",Jean-Paul Salomé,2.426,0.0,0
The Champions,2015,90.0,"Documentary,News",7.6,7,,Darcy Dennett,1.094,0.0,0
The Change-Up,2011,112.0,"Comedy,Fantasy",6.0,1406,"Jason Bateman, Ryan Reynolds, Leslie Mann, Olivia Wilde, Alan Arkin",David Dobkin,12.122,52000000.0,75500000
The Channel,2016,93.0,"Drama,Horror,Thriller",3.4,10,"Kristen StephensonPino, Carol Anne Watts, Kimberly Spak, Corrin Evans, Donna Rusch",Tom Lewis,2.481,0.0,18319
The Chaperone,2018,103.0,Drama,5.2,52,"Paul Lévesque, Ariel Winter, Kevin Corrigan, José Zúñiga, Kevin Rankin",Stephen Herek,4.908,0.0,0
